year,selling_price,km_driven,fuel,transmission,owner,engine,max_power
2013.0,260000.0,26000.0,2,2,0,1196.0,73.0
2015.0,375000.0,160000.0,1,2,0,1120.0,71.01
2013.0,260000.0,26000.0,2,2,0,1196.0,73.0
2010.0,150000.0,120000.0,2,2,1,796.0,46.3
2014.0,110000.0,50000.0,2,2,1,796.0,46.3
2012.0,225000.0,40000.0,2,2,0,796.0,46.3
2011.0,400000.0,90000.0,1,2,2,1456.1100978059742,91.76934024567429
2017.0,860000.0,28000.0,2,2,0,1497.0,117.3
2018.0,650000.0,50000.0,1,2,0,1248.0,74.02
2014.0,650000.0,90000.0,1,2,0,1248.0,88.8
2016.0,710000.0,40000.0,1,2,0,1396.0,88.7
2017.0,430000.0,113000.0,1,2,0,1498.0,99.0
2011.0,305000.0,188000.0,1,2,1,1248.0,75.0
2011.0,220000.0,100000.0,1,2,0,1399.0,68.0
2017.0,660000.0,67000.0,1,2,1,1493.0,100.0
2011.0,140000.0,70000.0,1,2,2,936.0,57.6
2017.0,625000.0,34000.0,1,1,0,1498.0,108.495
2012.0,540000.0,100000.0,2,2,1,1497.0,116.3
2017.0,550000.0,10000.0,2,1,0,1197.0,81.86
2018.0,475000.0,30000.0,2,2,0,998.0,67.04
2018.0,540000.0,7000.0,2,2,0,1086.0,68.0
2018.0,910000.0,20000.0,1,2,0,2596.0,80.8
2019.0,484999.0,4875.0,2,2,0,998.0,67.04
2018.0,950000.0,58511.0,1,2,0,1248.0,88.5
2015.0,365000.0,105000.0,1,2,0,1498.0,99.0
2018.0,900000.0,26235.0,1,2,0,2498.0,105.0
2017.0,919999.0,26766.0,1,2,0,1497.0,108.5
2019.0,1075000.0,23000.0,1,2,0,1497.0,121.0
2017.0,600000.0,24522.0,2,2,0,1197.0,81.8
2016.0,839000.0,63000.0,1,2,0,1248.0,88.5
2019.0,635000.0,2000.0,2,2,0,1199.0,74.0
2015.0,650000.0,80000.0,1,2,0,1498.0,98.6
2011.0,350000.0,80000.0,2,2,1,1198.0,90.0
2015.0,265000.0,54000.0,2,2,0,998.0,67.05
2018.0,330000.0,30000.0,2,2,0,999.0,67.0
2019.0,395000.0,5000.0,2,2,0,1196.0,73.0
2015.0,700000.0,58945.0,1,2,0,1493.0,100.0
2012.0,300000.0,90000.0,1,2,0,1399.0,68.0
2013.0,625000.0,160000.0,1,2,2,1248.0,88.76
2014.0,425000.0,80000.0,1,2,1,1598.0,103.6
2015.0,250000.0,80000.0,1,2,1,1405.0,69.01
2015.0,459999.0,156975.0,1,2,0,2523.0,62.1
2014.0,300000.0,50000.0,2,2,0,1199.0,82.4
2018.0,950000.0,27620.0,1,2,0,1498.0,98.59
2013.0,484999.0,120000.0,1,2,0,2179.0,120.0
2009.0,161000.0,120000.0,1,2,2,2498.0,112.0
2015.0,500000.0,58000.0,2,2,0,1197.0,81.86
2012.0,350000.0,50000.0,2,2,0,1498.0,97.7
2017.0,550000.0,40000.0,2,1,0,1197.0,81.8
2018.0,850000.0,7800.0,2,2,0,1199.0,88.7
2016.0,240000.0,50000.0,2,2,0,796.0,47.3
2015.0,423000.0,60000.0,2,2,1,1373.0,93.7
2011.0,350000.0,58000.0,1,2,1,2179.0,138.1
2011.0,170000.0,70000.0,2,2,2,998.0,66.1
2015.0,450000.0,70000.0,2,2,0,1196.0,86.8
2009.0,150000.0,110000.0,2,2,1,1197.0,78.9
2016.0,511000.0,80000.0,1,2,0,1396.0,88.73
2018.0,850000.0,59000.0,1,2,0,1498.0,93.87
2018.0,250000.0,110000.0,1,2,0,1396.0,69.0
2020.0,420000.0,25000.0,2,2,0,998.0,67.04
2014.0,180000.0,55000.0,2,2,0,796.0,47.3
2015.0,400000.0,25000.0,1,2,0,793.0,47.0
2016.0,500000.0,143200.0,1,2,0,1498.0,99.0
2012.0,204999.0,120000.0,1,2,0,1461.0,63.1
2014.0,459999.0,145000.0,1,2,1,1248.0,88.5
2017.0,600000.0,30000.0,2,2,0,1197.0,81.83
2019.0,585000.0,8000.0,2,2,0,1197.0,81.86
2012.0,551000.0,170000.0,1,2,0,2499.0,141.0
2013.0,525000.0,100000.0,1,2,0,1248.0,74.0
2012.0,160000.0,62000.0,2,2,0,796.0,35.0
2014.0,825000.0,110000.0,1,2,0,2179.0,140.0
2007.0,127000.0,137000.0,3,2,0,1456.1100978059742,91.76934024567429
2015.0,600000.0,80000.0,1,2,1,2499.0,72.4
2013.0,550000.0,100000.0,1,2,0,1248.0,74.0
2015.0,650000.0,120000.0,1,2,0,2523.0,63.0
2019.0,750000.0,24000.0,1,2,0,1248.0,74.02
2017.0,380000.0,80000.0,1,2,0,1198.0,77.0
2012.0,400000.0,138000.0,1,2,0,1582.0,126.32
2017.0,750000.0,60000.0,1,2,0,1493.0,100.0
2011.0,150000.0,80000.0,2,2,0,995.0,62.0
2016.0,245000.0,50000.0,2,2,0,796.0,47.3
2013.0,260000.0,189000.0,1,2,0,1248.0,88.76
2014.0,411000.0,90000.0,1,1,1,1498.0,103.2
2014.0,450000.0,56000.0,1,2,0,1396.0,88.76
2016.0,351000.0,60000.0,2,2,0,998.0,67.04
2012.0,550000.0,130000.0,1,2,0,2179.0,140.0
2013.0,260000.0,189000.0,1,2,0,1248.0,88.76
2014.0,411000.0,90000.0,1,1,1,1498.0,103.2
2014.0,450000.0,56000.0,1,2,0,1396.0,88.76
2016.0,351000.0,60000.0,2,2,0,998.0,67.04
2012.0,550000.0,130000.0,1,2,0,2179.0,140.0
2016.0,750000.0,35000.0,1,2,0,1461.0,83.8
2015.0,800000.0,35000.0,1,2,0,1461.0,83.8
2011.0,350000.0,156000.0,1,2,0,2179.0,138.1
2013.0,200000.0,90000.0,2,2,0,796.0,47.3
2016.0,800000.0,36000.0,1,2,0,1461.0,108.5
2017.0,350000.0,20000.0,2,2,1,814.0,55.2
2011.0,350000.0,160000.0,1,2,0,2179.0,138.0
2010.0,170000.0,110000.0,1,2,1,1405.0,71.0
2018.0,395000.0,10800.0,2,2,0,799.0,53.3
2012.0,450000.0,120000.0,1,2,0,2523.0,62.1
2019.0,500000.0,15000.0,2,2,0,1197.0,81.8
2016.0,400000.0,50000.0,1,2,0,1198.0,77.0
2016.0,650000.0,100000.0,1,2,0,1493.0,100.0
2016.0,550000.0,150000.0,1,2,0,2523.0,63.0
2012.0,254999.0,30000.0,2,2,0,796.0,47.3
2011.0,180000.0,60000.0,2,2,0,796.0,46.3
2008.0,225000.0,120000.0,1,2,1,1991.0,123.7
2015.0,270000.0,49900.0,2,2,1,796.0,47.3
2012.0,310000.0,86000.0,1,2,0,1248.0,88.8
2015.0,225000.0,71850.0,2,2,0,1198.0,67.0
2015.0,300000.0,95000.0,1,2,2,1248.0,75.0
2008.0,250000.0,70000.0,2,2,2,1298.0,85.8
2011.0,180000.0,35000.0,2,2,0,814.0,55.2
2015.0,550000.0,50000.0,2,2,0,1197.0,83.14
2007.0,300000.0,120000.0,1,2,2,2523.0,63.0
2015.0,900000.0,145000.0,1,2,0,1582.0,126.2
2012.0,254999.0,190000.0,1,2,2,1456.1100978059742,91.76934024567429
2015.0,590000.0,110000.0,1,2,0,1248.0,74.0
2016.0,475000.0,110000.0,1,2,0,1248.0,73.94
2018.0,700000.0,29000.0,1,2,0,1186.0,73.97
2011.0,376000.0,60000.0,2,2,0,998.0,67.1
2012.0,440000.0,120000.0,1,1,2,2179.0,120.0
2016.0,390000.0,80000.0,2,2,0,998.0,67.04
2012.0,325000.0,110000.0,1,2,1,2523.0,62.1
2010.0,170000.0,75000.0,2,2,1,796.0,46.3
2010.0,215000.0,120000.0,1,2,2,1248.0,73.9
2010.0,350000.0,110000.0,2,2,2,1497.0,118.0
2009.0,80000.0,80000.0,2,2,2,995.0,62.0
2012.0,195000.0,80000.0,2,2,1,814.0,55.2
2011.0,280000.0,85000.0,1,2,0,1456.1100978059742,91.76934024567429
2014.0,335000.0,71000.0,1,2,0,1461.0,84.8
2011.0,475000.0,108000.0,1,2,0,2179.0,140.0
2015.0,484999.0,75000.0,1,2,0,1461.0,83.8
2018.0,650000.0,22000.0,2,2,1,1462.0,103.25
2018.0,700000.0,30000.0,2,2,1,1197.0,81.83
2018.0,900000.0,60000.0,1,2,0,2523.0,75.0
2013.0,350000.0,80000.0,1,2,0,1199.0,73.9
2017.0,750000.0,51777.0,1,2,0,1248.0,88.5
2018.0,600000.0,20000.0,2,2,0,1199.0,88.76
2018.0,565000.0,19000.0,2,2,0,999.0,75.0
2016.0,329000.0,19000.0,2,2,0,1198.0,67.0
2016.0,650000.0,50000.0,1,2,0,1498.0,98.59
2015.0,822000.0,60000.0,1,2,0,1582.0,126.2
2013.0,345000.0,100000.0,1,2,1,1461.0,108.45
2012.0,330000.0,50000.0,1,2,1,1248.0,74.0
2014.0,300000.0,74537.0,2,2,1,998.0,67.04
2009.0,200000.0,90000.0,2,1,1,1586.0,103.3
2012.0,200000.0,80000.0,1,2,1,1456.1100978059742,91.76934024567429
2010.0,90000.0,70000.0,2,2,1,995.0,62.0
2010.0,200000.0,80000.0,2,2,1,1061.0,67.0
2016.0,550000.0,35000.0,1,2,0,1120.0,71.0
2015.0,250000.0,23500.0,2,2,0,1199.0,76.8
2017.0,975000.0,82000.0,1,2,0,1498.0,97.9
2018.0,610000.0,15000.0,2,2,0,1197.0,81.83
2017.0,620000.0,30000.0,1,2,0,1248.0,74.0
2016.0,400000.0,30000.0,2,2,0,1197.0,82.0
2019.0,500000.0,11000.0,2,2,0,998.0,67.0
2017.0,200000.0,140000.0,2,2,0,1198.0,67.05
2016.0,360000.0,110000.0,1,2,0,1248.0,88.7
2012.0,252000.0,48000.0,2,2,0,998.0,67.1
2012.0,280000.0,70000.0,1,2,1,1248.0,74.0
2018.0,509999.0,70000.0,2,2,1,1197.0,81.8
2016.0,1050000.0,58000.0,1,2,0,1997.0,120.0
2010.0,320000.0,40000.0,1,2,1,2498.0,112.0
2013.0,520000.0,110000.0,1,2,0,2179.0,120.0
2007.0,250000.0,80000.0,1,2,1,2179.0,138.1
2017.0,725000.0,60000.0,1,2,0,1248.0,88.5
2015.0,585000.0,50000.0,1,2,0,2523.0,62.1
2017.0,430000.0,25000.0,2,2,0,1199.0,84.0
2011.0,235000.0,100000.0,1,2,1,1248.0,74.0
2012.0,350000.0,52000.0,1,2,2,1248.0,73.9
2010.0,131000.0,80000.0,2,2,2,1086.0,68.05
2016.0,450000.0,85000.0,1,2,0,1498.0,98.6
2016.0,750000.0,83000.0,1,2,0,1248.0,88.5
2013.0,200000.0,50000.0,2,2,0,796.0,47.3
2009.0,125000.0,120000.0,2,2,2,1061.0,67.0
2014.0,500000.0,100000.0,1,2,0,2523.0,62.1
2012.0,380000.0,70000.0,1,2,2,1248.0,74.0
2008.0,128000.0,19000.0,2,2,0,796.0,46.3
2009.0,250000.0,68600.0,2,2,2,1497.0,118.0
2017.0,690000.0,60000.0,1,2,0,1493.0,70.0
2014.0,650000.0,65000.0,1,2,1,2523.0,62.1
2012.0,560000.0,40000.0,2,2,1,1497.0,116.3
2012.0,120000.0,160000.0,1,2,1,1456.1100978059742,91.76934024567429
2016.0,400000.0,25000.0,2,2,0,998.0,67.04
2012.0,200000.0,29500.0,2,2,0,998.0,67.1
2018.0,950000.0,13887.0,2,2,0,1591.0,121.3
2016.0,300000.0,50000.0,2,2,1,796.0,47.3
2016.0,315000.0,30000.0,2,2,1,799.0,53.3
2012.0,220000.0,100000.0,2,2,0,796.0,47.3
2011.0,130000.0,60000.0,2,2,1,1399.0,92.7
2016.0,595000.0,60000.0,1,2,1,1396.0,88.73
2011.0,110000.0,120000.0,1,2,0,1405.0,70.0
2017.0,680000.0,13500.0,2,2,0,1497.0,121.36
2013.0,280000.0,52000.0,1,2,0,1248.0,75.0
2017.0,530000.0,30000.0,2,2,1,1197.0,83.1
2017.0,610000.0,14000.0,2,2,0,1197.0,82.0
2014.0,500000.0,90000.0,1,2,1,2179.0,147.9
2018.0,500000.0,50000.0,1,2,0,1047.0,69.0
2010.0,250000.0,120000.0,1,2,1,2489.0,95.0
2018.0,325000.0,10000.0,2,2,0,814.0,55.2
2018.0,550000.0,10000.0,2,2,0,1197.0,83.1
2018.0,720000.0,25000.0,2,2,0,1373.0,91.1
2017.0,950000.0,20000.0,2,2,0,1591.0,121.3
2013.0,350000.0,60000.0,1,2,0,1248.0,74.0
2018.0,500000.0,40000.0,2,2,0,1197.0,81.86
2012.0,380000.0,60000.0,1,2,0,1248.0,73.9
2015.0,380000.0,50000.0,2,1,0,1197.0,82.0
2017.0,900000.0,20000.0,2,2,0,1591.0,121.3
2017.0,295000.0,35000.0,2,2,0,796.0,47.3
2016.0,640000.0,40000.0,1,2,0,1248.0,88.5
2018.0,790000.0,60000.0,1,2,0,1497.0,108.5
2015.0,625000.0,20000.0,2,2,0,1591.0,121.4
2017.0,604000.0,30000.0,2,2,1,1497.0,121.36
2015.0,315000.0,29000.0,2,2,0,998.0,67.05
2019.0,950000.0,17000.0,1,2,0,1497.0,115.0
2017.0,400000.0,50000.0,2,2,0,998.0,67.04
2018.0,700000.0,42000.0,2,1,0,1368.0,98.63
2012.0,260000.0,110000.0,1,2,0,1461.0,65.0
2012.0,200000.0,90000.0,1,2,0,1396.0,70.0
2020.0,580000.0,70000.0,2,2,0,1197.0,88.5
2011.0,330000.0,66000.0,1,2,1,1598.0,105.0
2011.0,400000.0,70000.0,1,2,2,1493.0,110.0
2014.0,250000.0,50000.0,1,2,1,1461.0,65.0
2019.0,725000.0,25000.0,2,2,0,1598.0,103.2
2013.0,300000.0,70000.0,1,2,0,1248.0,74.0
2006.0,120000.0,40000.0,2,2,1,796.0,37.0
2009.0,380000.0,150000.0,1,2,0,2179.0,138.0
2014.0,400000.0,45000.0,1,2,0,1405.0,70.0
2011.0,229999.0,140000.0,1,2,1,2179.0,138.1
2011.0,550000.0,106000.0,1,1,1,1968.0,138.1
2008.0,150000.0,60000.0,2,2,2,1150.0,74.9
2017.0,265000.0,40000.0,2,2,1,796.0,34.2
2015.0,280000.0,80000.0,2,2,0,796.0,47.3
2015.0,350000.0,50000.0,2,2,0,1199.0,82.4
2009.0,200000.0,120000.0,2,2,0,1197.0,85.8
2018.0,550000.0,24400.0,2,2,0,1197.0,81.8
2013.0,400000.0,60000.0,1,2,1,2523.0,62.1
2010.0,170000.0,120000.0,2,2,1,1197.0,85.8
2015.0,600000.0,60000.0,1,2,1,1396.0,88.7
2011.0,130000.0,100000.0,2,2,1,796.0,46.3
2007.0,120000.0,60000.0,3,2,1,1456.1100978059742,91.76934024567429
2011.0,100000.0,120000.0,2,2,1,796.0,37.0
2016.0,310000.0,27500.0,2,2,0,799.0,53.3
2007.0,35000.0,10000.0,2,2,0,796.0,37.0
2009.0,270000.0,70000.0,1,2,1,1456.1100978059742,91.76934024567429
2015.0,650000.0,80000.0,1,2,0,1396.0,88.73
2013.0,210000.0,120000.0,2,2,0,1193.0,64.1
2015.0,509999.0,90000.0,1,2,0,1120.0,71.01
2013.0,229999.0,70000.0,1,2,0,1399.0,68.1
2014.0,409999.0,188000.0,1,2,1,1461.0,108.45
2011.0,130000.0,67840.0,2,2,0,995.0,62.0
2013.0,95000.0,30000.0,2,2,0,624.0,37.48
2016.0,225000.0,35000.0,2,2,1,796.0,47.3
2010.0,256999.0,150000.0,1,2,1,1456.1100978059742,91.76934024567429
2017.0,775000.0,100000.0,1,2,0,1248.0,88.5
2017.0,420000.0,30000.0,2,2,0,998.0,67.04
2016.0,480000.0,70000.0,2,2,0,1197.0,82.0
2011.0,210000.0,84050.0,2,2,0,1456.1100978059742,91.76934024567429
2018.0,600000.0,15000.0,2,2,0,1199.0,74.0
2009.0,140000.0,140000.0,1,2,1,1399.0,68.0
2010.0,130000.0,120000.0,2,2,2,796.0,35.0
2007.0,195000.0,112880.0,1,2,0,1248.0,74.0
2013.0,210000.0,135000.0,1,2,1,1405.0,70.0
2006.0,130000.0,80000.0,2,2,2,998.0,67.1
2012.0,141000.0,128000.0,2,2,2,1199.0,79.4
2011.0,280000.0,120000.0,1,2,0,2523.0,63.0
2010.0,350000.0,30000.0,2,1,0,1586.0,103.2
2018.0,575000.0,70000.0,2,2,0,1198.0,108.5
2015.0,550000.0,41000.0,2,2,0,1197.0,81.83
2011.0,420000.0,28100.0,2,2,0,1456.1100978059742,91.76934024567429
2006.0,120000.0,30000.0,2,2,1,796.0,46.3
2015.0,320000.0,30000.0,2,2,0,998.0,67.05
2011.0,250000.0,35000.0,2,2,0,1495.0,93.7
2018.0,750000.0,70000.0,1,2,0,1493.0,70.0
2011.0,300000.0,120000.0,1,2,0,2179.0,138.03
2019.0,577000.0,3000.0,2,2,0,1197.0,81.8
2012.0,229999.0,50000.0,2,2,0,998.0,67.1
2013.0,500000.0,50000.0,1,2,0,2523.0,62.1
2019.0,840000.0,1500.0,2,1,0,1199.0,88.7
2017.0,900000.0,74000.0,1,2,0,1498.0,108.6
2017.0,650000.0,25000.0,2,2,0,1199.0,88.7
2016.0,650000.0,61915.0,1,2,0,1498.0,98.6
2016.0,250000.0,110000.0,2,2,0,814.0,55.2
2016.0,550000.0,70000.0,1,2,0,1498.0,88.0
2007.0,250000.0,150000.0,1,2,2,1248.0,75.0
2013.0,350000.0,110000.0,1,2,1,1493.0,100.0
2014.0,185000.0,90000.0,1,2,1,936.0,56.3
2010.0,229999.0,120000.0,2,2,2,1196.0,70.0
2016.0,1000000.0,65000.0,1,2,0,2494.0,100.6
2019.0,490000.0,10000.0,2,2,0,1197.0,81.8
2009.0,150000.0,80000.0,2,2,1,1197.0,78.9
2013.0,600000.0,184000.0,1,2,0,1248.0,88.76
2013.0,270000.0,80000.0,3,2,1,998.0,58.33
2014.0,335000.0,33033.0,2,2,0,1198.0,86.8
2013.0,525000.0,69000.0,1,2,1,1248.0,74.0
2015.0,465000.0,63063.0,2,1,0,1197.0,82.0
2012.0,83000.0,90000.0,1,2,1,1396.0,69.0
2017.0,300000.0,8000.0,2,2,0,814.0,55.2
2011.0,250000.0,30000.0,1,2,0,1248.0,91.2
2006.0,114999.0,59000.0,2,2,1,796.0,37.0
2018.0,700000.0,6200.0,2,2,0,1462.0,103.0
2020.0,250000.0,120000.0,2,2,1,998.0,67.0
2016.0,350000.0,70000.0,2,2,0,998.0,67.04
2017.0,850000.0,110000.0,1,2,0,2523.0,75.0
2007.0,90000.0,93000.0,2,2,2,995.0,62.0
2014.0,600000.0,110000.0,1,2,0,2499.0,72.4
2007.0,135000.0,57000.0,2,2,0,796.0,46.3
2012.0,259000.0,35000.0,1,2,0,1396.0,69.0
2012.0,220000.0,90000.0,1,2,0,1396.0,69.0
2012.0,246000.0,35000.0,1,2,1,1396.0,69.0
2009.0,240000.0,120000.0,2,2,0,1298.0,85.8
2018.0,946000.0,60000.0,1,2,0,1396.0,88.7
2011.0,215000.0,70000.0,1,2,0,1396.0,69.0
2013.0,310000.0,100000.0,1,2,0,1498.0,98.6
2008.0,220000.0,35000.0,2,2,0,1197.0,78.9
2008.0,195000.0,90000.0,1,2,2,1248.0,75.0
2015.0,650000.0,50000.0,2,2,0,1197.0,81.86
2013.0,360000.0,30000.0,2,2,0,1197.0,82.85
2013.0,550000.0,50000.0,2,2,1,1797.0,147.5
2016.0,490000.0,26000.0,2,2,0,1197.0,82.0
2011.0,195000.0,46000.0,2,2,1,796.0,46.3
2010.0,125000.0,80000.0,2,2,2,796.0,46.3
2019.0,459999.0,10000.0,2,2,0,1199.0,84.0
2015.0,275000.0,16700.0,2,2,0,796.0,47.3
2018.0,680000.0,70000.0,1,2,0,1248.0,74.02
2015.0,600000.0,7967.0,2,2,0,1197.0,83.14
2018.0,720000.0,20000.0,2,2,0,1197.0,81.8
2011.0,295000.0,50000.0,1,2,0,1456.1100978059742,91.76934024567429
2016.0,356000.0,9656.0,2,2,0,799.0,53.3
2011.0,225000.0,50000.0,2,2,0,1086.0,68.05
2019.0,725000.0,17000.0,1,2,0,1498.0,98.63
2010.0,130000.0,50000.0,2,2,0,995.0,62.0
2015.0,300000.0,10000.0,2,2,0,799.0,53.3
2013.0,400000.0,43000.0,2,2,1,1197.0,82.85
2013.0,550000.0,50000.0,1,2,0,1396.0,88.7
2006.0,120000.0,90000.0,2,2,1,998.0,67.0
2012.0,409999.0,100000.0,1,2,1,2498.0,112.0
2010.0,110000.0,80000.0,2,2,1,1086.0,62.1
2012.0,450000.0,120000.0,1,2,0,2523.0,62.1
2019.0,610000.0,5000.0,2,2,0,1197.0,81.8
2016.0,515000.0,68609.0,1,2,0,1498.0,89.84
2018.0,925000.0,33360.0,1,2,0,1498.0,98.59
2019.0,860000.0,14317.0,2,2,0,1498.0,104.55
2012.0,225000.0,87237.0,1,2,1,1399.0,68.05
2017.0,500000.0,62960.0,1,2,0,1498.0,99.0
2017.0,600000.0,26634.0,2,1,0,1197.0,81.8
2012.0,195000.0,163720.0,1,2,0,1399.0,68.0
2012.0,265000.0,67998.0,2,2,0,998.0,67.1
2018.0,650000.0,20706.0,1,2,0,1499.0,98.63
2015.0,415000.0,100581.0,1,2,0,1498.0,99.0
2015.0,600000.0,67303.0,1,2,0,1461.0,83.8
2013.0,340000.0,79139.0,2,2,0,1197.0,85.8
2014.0,350000.0,84784.0,1,2,0,1120.0,70.0
2012.0,265000.0,130376.0,1,2,1,1248.0,73.94
2017.0,625000.0,72000.0,1,2,0,2179.0,138.03
2014.0,395000.0,120000.0,1,2,0,1248.0,74.0
2010.0,190000.0,120000.0,1,2,1,1456.1100978059742,91.76934024567429
2014.0,490000.0,100000.0,1,2,0,1120.0,71.0
2012.0,450000.0,148000.0,1,2,1,1456.1100978059742,91.76934024567429
2018.0,955000.0,40000.0,1,2,0,1248.0,88.5
2013.0,525000.0,110000.0,1,2,0,1248.0,74.0
2017.0,550000.0,30000.0,2,2,0,1199.0,84.0
2014.0,200000.0,120000.0,1,2,1,1405.0,70.0
2017.0,500000.0,15000.0,2,2,0,1196.0,86.8
2016.0,825000.0,33500.0,1,2,0,1248.0,88.5
2012.0,250000.0,70000.0,1,2,0,1493.0,100.0
2015.0,600000.0,10000.0,2,2,0,1197.0,78.8
2016.0,770000.0,50000.0,1,2,0,1493.0,100.0
2011.0,415000.0,78432.0,1,2,0,1991.0,123.7
2018.0,530000.0,80000.0,1,2,0,1498.0,99.23
2012.0,310000.0,50000.0,2,2,1,1198.0,86.8
2017.0,390000.0,20000.0,2,2,0,1199.0,84.0
2016.0,700000.0,30000.0,2,2,0,1591.0,121.3
2010.0,200000.0,70000.0,2,2,1,1086.0,68.05
2014.0,580000.0,97000.0,1,2,0,1498.0,98.6
2014.0,200000.0,60000.0,2,2,1,814.0,55.2
2013.0,245000.0,25000.0,2,2,0,1199.0,84.8
2010.0,210000.0,94000.0,2,2,1,1197.0,78.9
2019.0,660000.0,35000.0,1,2,0,1248.0,74.0
2015.0,630000.0,117500.0,2,2,1,1497.0,117.3
2018.0,740000.0,8000.0,2,2,0,1197.0,81.83
2017.0,570000.0,25000.0,2,2,0,1196.0,86.8
2012.0,450000.0,60000.0,1,2,2,1582.0,126.32
2019.0,390000.0,10000.0,2,2,0,999.0,67.0
2009.0,180000.0,70000.0,2,2,1,1597.0,92.0
2015.0,130000.0,60000.0,2,2,0,624.0,37.48
2018.0,490000.0,25000.0,2,2,0,1199.0,84.0
2012.0,280000.0,60000.0,1,2,1,1498.0,88.7
2018.0,390000.0,25000.0,2,2,0,1199.0,84.0
2013.0,170000.0,60000.0,2,2,2,796.0,47.3
2008.0,45000.0,70000.0,2,2,0,995.0,62.0
2016.0,640000.0,80000.0,1,2,1,1248.0,88.5
2015.0,650000.0,110000.0,1,2,1,2523.0,75.0
2013.0,500000.0,115717.0,1,2,0,2179.0,120.0
2014.0,480000.0,70000.0,1,2,1,2179.0,147.9
2019.0,630000.0,4000.0,2,2,0,1197.0,81.8
2011.0,250000.0,50000.0,2,2,0,1197.0,78.9
2016.0,330000.0,70000.0,2,2,2,1197.0,82.0
2009.0,180000.0,70000.0,2,2,1,1197.0,78.9
2016.0,550000.0,55000.0,1,2,0,1248.0,74.0
2020.0,950000.0,5000.0,2,1,0,1198.0,108.5
2013.0,430000.0,100000.0,1,2,1,2523.0,62.1
2014.0,348000.0,23000.0,2,2,1,1197.0,78.9
2014.0,196000.0,60000.0,2,2,1,796.0,47.3
2010.0,150000.0,70000.0,2,2,1,1061.0,67.0
2009.0,150000.0,60000.0,2,2,1,1061.0,67.0
2015.0,600000.0,90000.0,1,2,2,1248.0,88.76
2010.0,65000.0,26432.0,2,2,0,624.0,37.48
2016.0,220000.0,46702.0,2,2,0,796.0,34.2
2016.0,220000.0,46706.0,2,2,0,796.0,34.2
2006.0,110000.0,53523.0,2,2,0,1193.0,64.4
2012.0,175000.0,56365.0,1,2,0,936.0,56.3
2011.0,160000.0,49563.0,2,2,0,995.0,62.1
2007.0,120000.0,53512.0,2,2,1,796.0,46.3
2010.0,220000.0,46533.0,2,2,0,998.0,67.1
2008.0,114999.0,58632.0,2,2,1,796.0,35.0
2008.0,110000.0,58632.0,4,2,1,1456.1100978059742,91.76934024567429
2016.0,850000.0,80000.0,1,1,1,2179.0,140.0
2016.0,750000.0,70000.0,1,2,0,1248.0,88.5
2017.0,265000.0,90000.0,2,2,0,999.0,67.0
2014.0,450000.0,110000.0,2,2,1,1596.0,99.6
2013.0,225000.0,90000.0,1,2,0,1493.0,100.0
2007.0,130000.0,78000.0,2,2,0,796.0,46.3
2017.0,660000.0,45000.0,1,2,0,1493.0,70.0
2015.0,240000.0,50000.0,2,2,1,998.0,67.05
2017.0,275000.0,58000.0,2,2,0,796.0,47.3
2017.0,850000.0,162000.0,1,2,0,2179.0,147.94
2016.0,300000.0,50000.0,3,2,1,998.0,58.16
2018.0,555000.0,25000.0,2,2,1,1197.0,81.83
2015.0,825000.0,60000.0,1,2,0,1997.0,120.0
2010.0,150000.0,70000.0,4,2,2,1086.0,62.1
2009.0,185000.0,138000.0,1,2,1,1248.0,73.9
2010.0,180000.0,70000.0,2,2,1,1197.0,78.9
2010.0,160000.0,48000.0,2,2,1,796.0,46.3
2012.0,500000.0,110000.0,1,1,0,2953.0,153.86
2014.0,375000.0,88000.0,1,2,1,1248.0,74.0
2015.0,900000.0,68000.0,1,2,0,2494.0,100.6
2017.0,459999.0,70000.0,2,2,0,1197.0,82.0
2014.0,480000.0,80000.0,1,2,0,1461.0,83.8
2013.0,320000.0,100000.0,1,2,2,1248.0,74.0
2013.0,370000.0,96000.0,1,2,1,1248.0,74.0
2016.0,400000.0,60000.0,1,2,2,1248.0,73.94
2014.0,425000.0,65000.0,1,2,0,1248.0,74.0
2014.0,325000.0,48000.0,2,2,0,998.0,67.04
2016.0,350000.0,65300.0,2,2,1,1197.0,82.0
2018.0,600000.0,40000.0,2,2,0,1197.0,81.83
2012.0,120000.0,60000.0,1,2,1,936.0,57.6
2012.0,200000.0,70000.0,2,2,1,998.0,67.1
2008.0,100000.0,70000.0,2,2,2,796.0,46.3
2014.0,350000.0,70000.0,1,2,1,1120.0,70.0
2006.0,85000.0,150000.0,2,2,1,796.0,46.3
2019.0,399000.0,10000.0,2,2,0,998.0,67.05
2014.0,580000.0,56000.0,1,2,0,1582.0,126.3
2017.0,290000.0,30000.0,2,2,0,799.0,53.64
2014.0,380000.0,50000.0,2,2,1,1197.0,82.0
2010.0,200000.0,120000.0,1,2,0,1399.0,68.0
2018.0,390000.0,40000.0,3,2,0,998.0,58.16
2017.0,500000.0,27500.0,2,2,0,1197.0,81.86
2012.0,520000.0,73000.0,1,2,0,1248.0,88.76
2017.0,650000.0,75000.0,1,2,0,1248.0,74.0
2018.0,380000.0,5000.0,2,2,0,999.0,67.0
2010.0,275000.0,50000.0,4,2,0,998.0,58.2
2015.0,520000.0,70000.0,1,2,0,1248.0,74.0
